Iteration	Posterior	Likelihood	Prior	alpha	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	er[1][6]	kappa	pi[1][1]	pi[1][2]	pi[1][3]	pi[1][4]	pi[2][1]	pi[2][2]	pi[2][3]	pi[2][4]	rate_multiplier[2]	sr[1]	sr[2]	sr[3]	sr[4]
9128	-8368.25	-8594.565	226.3144	3.896074	0.003424243	0.0003468311	0.004804489	0.0007696942	0.0001535035	0.000322834	0.001778303	0.0002888346	0.0002088404	0.002579307	4.295411e-05	0.0003117349	0.0001851957	0.0007771813	0.0001331175	0.01004519	0.01083285	0.002332175	0.003209197	0.00728115	0.001176606	0.007356334	6.011621e-05	0.00235887	0.002386101	0.001758227	0.001366772	0.000525758	0.00178293	0.0001278294	0.001790516	0.001005114	0.000364213	0.001363577	0.001136461	0.01060311	0.001148875	0.0005002789	0.002902023	0.0002768869	0.001711129	0.001538503	0.0005999383	0.0008631312	0.01284988	0.001461826	0.004877644	0.0005474473	0.0003849999	0.01231485	0.001317075	0.01216897	0.0008781543	0.001237858	0.00226382	0.005298781	0.0001061185	0.006765193	0.001029585	0.002057826	0.0005348006	3.474479e-05	0.005848853	0.0003757225	0.009596466	0.01604863	0.001536209	0.0009766109	0.0008465763	3.261075e-05	0.0009654026	0.0001727122	0.0002363831	0.001342186	0.0006413233	7.592318e-05	3.40717e-05	0.0002900175	0.001402892	0.000451731	0.002430225	0.0002949206	1.609968e-05	0.151563	0.19738	0.134729	0.0908379	0.338742	0.0867486	0.2413057	0.277016	0.187355	0.177882	0.357747	0.275984	0.177183	0.162065	0.384767	1.026632	0.44856	0.771537	1.0844	1.6955
9129	-8369.958	-8596.688	226.7301	3.896074	0.002178958	0.0003468311	0.005020074	0.0007129418	0.0001836185	0.000322834	0.001778303	0.0002888346	0.0003034207	0.004020144	4.295411e-05	0.0004561701	0.0001728585	0.0007771813	0.0001331175	0.01926307	0.007949547	0.002332175	0.003234877	0.00728115	0.001176606	0.009906201	6.919054e-05	0.00235887	0.001521655	0.001758227	0.001327906	0.000525758	0.00178293	0.0001725181	0.001790516	0.001005114	0.0003607928	0.001535662	0.001294724	0.008312564	0.001148875	0.0005002789	0.003037035	0.0003069319	0.001147842	0.001538503	0.0005371341	0.000806415	0.01063803	0.0009787637	0.002337641	0.0005474473	0.0002449117	0.01231485	0.001339124	0.01231613	0.001281013	0.001388797	0.0022578	0.004721731	0.0001061185	0.005567073	0.002003306	0.001942964	0.000345974	3.474479e-05	0.005848853	0.0003779899	0.009596466	0.01106797	0.00200534	0.0009766109	0.0008465763	3.261075e-05	0.0009654026	9.839222e-05	0.0003297222	0.0007858136	0.001171109	7.592318e-05	2.103952e-05	0.0004642865	0.001132305	0.000451731	0.002430225	0.0002949206	1.208338e-05	0.155925	0.203061	0.109824	0.0934524	0.348492	0.0892454	0.2413057	0.277016	0.187355	0.177882	0.357747	0.271865	0.178192	0.162987	0.386956	1.031245	0.44856	0.771537	1.0844	1.6955
9130	-8368.417	-8593.653	225.2363	3.896074	0.002178958	0.0003468311	0.006238221	0.0006996896	0.0002223328	0.0004072015	0.001778303	0.0002888346	0.0003034207	0.004020144	4.417571e-05	0.0003755391	0.0001728585	0.0006354543	0.0001331175	0.02486656	0.007949547	0.002332175	0.003234877	0.00728115	0.001176606	0.006288147	9.988822e-05	0.00235887	0.001782094	0.002327178	0.0004362202	0.000525758	0.00178293	0.0001725181	0.001646274	0.001221828	0.0002172131	0.001509942	0.001294724	0.009209711	0.001148875	0.0006204023	0.004547847	0.00046554	0.001147842	0.001366107	0.0005996583	0.0006284908	0.01434875	0.0009787637	0.002337641	0.0005474473	0.000400319	0.01231485	0.001339124	0.01906973	0.001281013	0.001388797	0.0022578	0.004721731	7.236253e-05	0.007513498	0.001534343	0.002270958	0.0001553657	2.698682e-05	0.005848853	0.0003779899	0.009596466	0.007993254	0.00200534	0.001227593	0.001026652	3.715641e-05	0.00118042	0.0001085957	0.0003297222	0.0005664364	0.00123103	4.899498e-05	3.048805e-05	0.0004642865	0.001132305	0.000451731	0.002404	0.0002949206	1.14712e-05	0.155925	0.203061	0.109824	0.0934524	0.348492	0.0892454	0.2413057	0.277016	0.187355	0.177882	0.357747	0.281457	0.184479	0.168738	0.365326	1.031245	0.44856	0.771537	1.0844	1.6955
9131	-8369.19	-8590.982	221.7922	3.896074	0.002178958	0.0003468311	0.02010114	0.0006858762	0.0002223328	0.0004072015	0.001270692	0.0002888346	0.00033893	0.004020144	4.417571e-05	0.0003755391	0.0001728585	0.000979216	0.0002131947	0.02486656	0.0127615	0.002332175	0.003906312	0.008029234	0.001176606	0.005692828	9.863664e-05	0.00235887	0.001933197	0.002327178	0.0005843553	0.000525758	0.00178293	0.0001725181	0.001779772	0.001221828	0.0002172131	0.001589587	0.001294724	0.01520031	0.0009845333	0.001387736	0.01243368	0.0007502939	0.001147842	0.0009588432	0.0005996583	0.0006284908	0.01434875	0.0006603304	0.005728713	0.0004071153	0.0002979871	0.01231485	0.001339124	0.01906973	0.001090189	0.001388797	0.0022578	0.004721731	7.29183e-05	0.009193129	0.001127736	0.003261784	0.0001553657	2.698682e-05	0.004747186	0.0003779899	0.008028546	0.007643657	0.00200534	0.001227593	0.001026652	3.715641e-05	0.00118042	0.0001085957	0.0003297222	0.0009682096	0.001054073	4.899498e-05	3.808578e-05	0.0004642865	0.001132305	0.0006692001	0.001164574	0.0004383284	1.14712e-05	0.158182	0.206	0.111414	0.0803316	0.353536	0.0905371	0.2413057	0.277016	0.187355	0.177882	0.357747	0.281457	0.184479	0.168738	0.365326	0.9209551	0.44856	0.771537	1.0844	1.6955
9132	-8370.73	-8593.3	222.5703	3.896074	0.002178958	0.0004711846	0.02010114	0.0004445377	0.0002508269	0.0006668014	0.0008876866	0.0002117276	0.0002059144	0.004457344	4.417571e-05	0.0002814925	0.0001728585	0.0007260058	0.0002131947	0.02265604	0.01135147	0.00227748	0.003906312	0.007985845	0.001648675	0.005692828	9.863664e-05	0.003099715	0.002892381	0.002327178	0.0002910369	0.000525758	0.002431591	0.0001110765	0.002146863	0.001125824	0.0002172131	0.001589587	0.001187119	0.01520031	0.00142255	0.00132824	0.01243368	0.0006749307	0.001147842	0.0007719991	0.00041325	0.0009764224	0.01434875	0.0004360678	0.005728713	0.0006578038	0.0002058014	0.01035084	0.001339124	0.01227971	0.001090189	0.001388797	0.0022578	0.003530424	7.29183e-05	0.009193129	0.001127736	0.002310161	0.0001553657	3.642463e-05	0.004747186	0.0004614108	0.011593	0.006941983	0.00200534	0.00108586	0.00153633	3.736226e-05	0.001462824	0.0001558529	0.0002256044	0.001342251	0.001054073	4.899498e-05	3.808578e-05	0.0004329042	0.001413755	0.0008208223	0.001164574	0.0004383284	1.207771e-05	0.158182	0.206	0.111414	0.0803316	0.353536	0.0905371	0.2413057	0.277016	0.187355	0.177882	0.357747	0.281457	0.184479	0.168738	0.365326	0.9209551	0.44856	0.771537	1.0844	1.6955
9133	-8369.087	-8594.371	225.2836	3.896074	0.002285739	0.0004711846	0.01293681	0.0004445377	0.0001899547	0.0007875975	0.001433624	0.0002117276	0.0003108337	0.004472379	3.052217e-05	0.0004440608	0.000191554	0.0007260058	0.0001303078	0.009439145	0.008829387	0.00227748	0.00415651	0.006548555	0.002396675	0.005692828	7.55233e-05	0.003099715	0.002892381	0.002327178	0.0002910369	0.000525758	0.002297345	0.0001483631	0.002146863	0.001125824	0.0002172131	0.001465913	0.001187119	0.01322349	0.0009678213	0.00132824	0.01101008	0.0008906578	0.001061078	0.0007719991	0.0009263578	0.000882763	0.01576815	0.0004360678	0.005728713	0.0006578038	0.0001883863	0.007059024	0.001143257	0.01190654	0.001115108	0.001388797	0.001159881	0.003530424	7.391831e-05	0.009673275	0.001127736	0.003200901	0.0002205216	2.564333e-05	0.004747186	0.0005698325	0.011593	0.006762686	0.00200534	0.001353837	0.00153633	3.736226e-05	0.001609147	0.0002949391	0.000165746	0.001648896	0.001054073	4.899498e-05	2.681413e-05	0.0004329042	0.001413755	0.0008208223	0.001209586	0.0003658887	1.758527e-05	0.13837	0.180199	0.100593	0.0677717	0.43387	0.0791973	0.2413057	0.277838	0.18791	0.175445	0.358807	0.287641	0.166561	0.172445	0.373353	0.9461978	0.44856	0.771537	1.0844	1.6955
9134	-8369.925	-8596.01	226.0851	3.896074	0.002285739	0.000389879	0.008241022	0.0005407585	0.0002129433	0.0009212572	0.001747134	0.0002819041	0.00024547	0.006194462	3.052217e-05	0.0004440608	0.000191554	0.0007260058	0.0001303078	0.006678429	0.003531051	0.00227748	0.004018857	0.006548555	0.002291851	0.005692828	7.55233e-05	0.00241436	0.006626113	0.002900127	0.0002663655	0.0005976023	0.002297345	0.0002065894	0.002146863	0.001125824	0.0002172131	0.001465913	0.001187119	0.01007887	0.001188613	0.00132824	0.01072902	0.001237893	0.001436214	0.001215351	0.0007240851	0.000882763	0.01576815	0.0002928982	0.006883318	0.0006096793	0.0001431729	0.008080706	0.001143257	0.01737427	0.001120426	0.001352864	0.001182203	0.003873224	5.556506e-05	0.008575396	0.001127736	0.00288944	0.0002205216	2.564333e-05	0.004747186	0.0005698325	0.009397762	0.005208189	0.001392828	0.000865181	0.00153633	3.736226e-05	0.001656586	0.0002185004	0.000165746	0.001414891	0.001054073	4.176841e-05	3.244559e-05	0.0003447897	0.001760098	0.001107819	0.000789455	0.0003263381	1.758527e-05	0.13837	0.180199	0.100593	0.0677717	0.43387	0.0791973	0.2413057	0.277838	0.18791	0.175445	0.358807	0.289359	0.167556	0.167502	0.375583	0.9461978	0.44856	0.771537	1.0844	1.6955
9135	-8373.696	-8598.906	225.2103	3.896074	0.003114769	0.0008152474	0.005365149	0.001043824	0.0002735592	0.0007249397	0.003509294	0.0002665764	0.00024547	0.006194462	4.785836e-05	0.0004440608	0.000191554	0.0007260058	8.638462e-05	0.006678429	0.003531051	0.003936139	0.004309909	0.004784226	0.002291851	0.005477617	7.55233e-05	0.001980474	0.006626113	0.003742651	0.0002246509	0.0005976023	0.002297345	0.0001314839	0.002146863	0.001125824	0.0002757389	0.001028123	0.001700935	0.01007887	0.001188613	0.001235763	0.01072902	0.001237893	0.001436214	0.001461395	0.0007240851	0.0006394724	0.01576815	0.0005542388	0.00896117	0.0006096793	0.0002084855	0.009701157	0.0008529559	0.01744014	0.001559852	0.001352864	0.001940593	0.003873224	5.556506e-05	0.01261641	0.00122643	0.002005886	0.0001945411	2.936852e-05	0.004747186	0.0006537577	0.009397762	0.006081036	0.0009015272	0.0007573838	0.00153633	3.736226e-05	0.001855407	0.0003584511	0.000165746	0.001263006	0.0007356213	4.176841e-05	3.244559e-05	0.0004188481	0.001203556	0.001107819	0.0008374999	0.0005811222	1.787574e-05	0.116506	0.184771	0.103146	0.0694914	0.444879	0.081207	0.2413057	0.277838	0.18791	0.175445	0.358807	0.289359	0.167556	0.167502	0.375583	0.9158737	0.44856	0.771537	1.0844	1.6955
9136	-8374.926	-8599.041	224.1149	3.896074	0.003114769	0.00106574	0.005365149	0.001043824	0.0002321031	0.0007249397	0.003509294	0.0002223791	0.00024547	0.01082999	4.785836e-05	0.000188459	0.000191554	0.0007260058	0.0001500525	0.006678429	0.003531051	0.006335668	0.003098781	0.006441936	0.002976397	0.005477617	7.55233e-05	0.002227098	0.004051888	0.003615462	0.0002901554	0.0008354952	0.003408575	0.0001314839	0.002146863	0.001108573	0.000409022	0.001456947	0.001700935	0.01834822	0.001188613	0.00123716	0.01072902	0.001237893	0.001436214	0.001461395	0.0007240851	0.0006161278	0.01576815	0.0007741529	0.006161476	0.000698717	0.0002084855	0.009701157	0.00117698	0.01744014	0.001559852	0.00141141	0.001940593	0.003873224	4.47433e-05	0.01135963	0.00122643	0.002005886	0.0001822434	3.060446e-05	0.004652848	0.000333584	0.009397762	0.005640437	0.0007142709	0.0005931406	0.00153633	3.468139e-05	0.001855407	0.0003584511	0.000153746	0.001160767	0.001160154	4.176841e-05	3.067329e-05	0.0003177059	0.0008336549	0.001107819	0.0008073371	0.0004318265	1.787574e-05	0.114039	0.190328	0.100962	0.0667468	0.43546	0.0924637	0.2413057	0.277838	0.18791	0.175445	0.358807	0.289359	0.167556	0.167502	0.375583	0.9158737	0.44856	0.771537	1.0844	1.6955
9137	-8374.98	-8598.791	223.8104	3.896074	0.002631012	0.0008516334	0.005365149	0.001043824	0.0002117903	0.0007249397	0.003509294	0.0002223791	0.0001788463	0.01082999	4.48018e-05	0.0001234811	0.000191554	0.0005634395	0.0001500525	0.004131233	0.005251762	0.006335668	0.003385043	0.005320711	0.002976397	0.005477617	6.833264e-05	0.001421991	0.004835085	0.003615462	0.0002901554	0.0005712138	0.003408575	0.0003109974	0.002146863	0.001435395	0.000409022	0.001054132	0.001700935	0.01834822	0.0008255706	0.00123716	0.007414281	0.0008648279	0.001436214	0.001388759	0.0007240851	0.0006161278	0.02045765	0.0007741529	0.004964691	0.0008235664	0.000153212	0.01091598	0.00117698	0.01789009	0.001559852	0.00141141	0.001865853	0.003873224	6.1052e-05	0.01135963	0.00122643	0.001673728	0.0001822434	2.060627e-05	0.005937263	0.0004440058	0.01391378	0.005640437	0.0007142709	0.0005931406	0.001275993	4.819067e-05	0.001855407	0.0003584511	0.0001213848	0.001581937	0.001157996	3.871579e-05	2.740081e-05	0.0003177059	0.0009791489	0.0009705142	0.0005942022	0.0004318265	1.787574e-05	0.163222	0.181486	0.0882485	0.0636459	0.41523	0.088168	0.2413057	0.277838	0.18791	0.175445	0.358807	0.289359	0.167556	0.167502	0.375583	0.8528348	0.44856	0.771537	1.0844	1.6955
9138	-8373.512	-8597.222	223.7091	3.896074	0.003847637	0.0009103461	0.003288261	0.0006495425	0.0002117903	0.001053857	0.003668722	0.0002223791	0.0002873267	0.01106214	4.48018e-05	0.0001444296	0.000207352	0.0004842761	0.0001512481	0.004131233	0.006552489	0.004269385	0.005628949	0.007228794	0.002976397	0.005477617	6.833264e-05	0.001421991	0.005069926	0.002643619	0.000423957	0.0005209961	0.002930757	0.0003109974	0.001168577	0.001300004	0.000409022	0.001054132	0.001426258	0.01834822	0.0008255706	0.00123716	0.009528696	0.0008648279	0.0009028011	0.001892729	0.00104906	0.0006161278	0.01724823	0.001013102	0.006634969	0.0008235664	0.0001162746	0.01091598	0.00117698	0.01691412	0.001180083	0.00141141	0.002237524	0.003873224	6.1052e-05	0.01135963	0.001567056	0.001673728	0.0001296195	2.060627e-05	0.005937263	0.0006573361	0.01391378	0.005640437	0.0007142709	0.0005819447	0.0007859775	5.636665e-05	0.001855407	0.0005425232	0.0001697078	0.001377844	0.001157996	2.724447e-05	2.917241e-05	0.0003177059	0.0007435069	0.0009705142	0.0008496588	0.0004318265	2.41391e-05	0.146583	0.264928	0.0792521	0.0571576	0.3729	0.0791799	0.2413057	0.277838	0.18791	0.175445	0.358807	0.289359	0.167556	0.167502	0.375583	0.8941454	0.44856	0.771537	1.0844	1.6955
9139	-8374.367	-8598.983	224.6161	3.896074	0.003847637	0.0009103461	0.00494705	0.000708336	0.0002682976	0.001053857	0.003696457	0.0003247393	0.0002402289	0.01106214	3.171475e-05	0.0001765345	0.0003557651	0.0004722292	0.0001512481	0.004131233	0.006552489	0.004269385	0.005998936	0.007228794	0.001949819	0.00641415	0.0002799084	0.001624568	0.003279705	0.002643619	0.0005807768	0.0005209961	0.002930757	0.0003109974	0.001168577	0.001300004	0.000409022	0.001762297	0.002159821	0.01297533	0.0006676206	0.0008357372	0.009528696	0.001139512	0.0009028011	0.001892729	0.0006583659	0.001043367	0.01707727	0.0009647957	0.006083554	0.0003941623	0.0001162746	0.01091598	0.0007946234	0.01691412	0.001044251	0.00141141	0.002103103	0.003873224	6.1052e-05	0.01135963	0.002011291	0.001673728	7.189355e-05	2.060627e-05	0.003628661	0.001157291	0.01391378	0.003140032	0.0007946548	0.0005819447	0.0007691144	8.184944e-05	0.002133315	0.0005425232	0.0001697078	0.001377844	0.001157996	2.55805e-05	3.570213e-05	0.0003177059	0.0007435069	0.0007457911	0.0009616964	0.0005885057	2.41391e-05	0.138679	0.227532	0.0815693	0.0588288	0.411896	0.0814949	0.2413057	0.277838	0.18791	0.175445	0.358807	0.286505	0.165903	0.16585	0.381743	0.8336879	0.44856	0.771537	1.0844	1.6955
9140	-8372.076	-8595.462	223.3861	3.896074	0.003847637	0.001449949	0.00494705	0.001088718	0.0002017869	0.001053857	0.004263071	0.0003247393	0.0002016639	0.01106214	2.161997e-05	0.0001765345	0.0002568822	0.0004722292	0.0001837079	0.004131233	0.006642615	0.004671796	0.005302832	0.007228794	0.001949819	0.009709835	0.0001499679	0.001624568	0.004628087	0.003045129	0.0003674442	0.0004482864	0.001966557	0.0003109974	0.0006360774	0.001300004	0.0005414001	0.001586244	0.002159821	0.01922889	0.0006676206	0.0006191224	0.01375732	0.001193648	0.0009028011	0.001892729	0.0004856738	0.001043367	0.01707727	0.0005954696	0.004688145	0.0003782009	0.000172301	0.009348706	0.0007633639	0.01691412	0.0006414664	0.00141141	0.002397612	0.003873224	3.854993e-05	0.01135963	0.002011291	0.001980474	5.202744e-05	3.60884e-05	0.003628661	0.0008620232	0.01391378	0.003140032	0.0007946548	0.0007023789	0.0007503504	8.184944e-05	0.002133315	0.0003502639	0.0001697078	0.001920887	0.001113156	2.55805e-05	5.818133e-05	0.0003177059	0.0007435069	0.0007457911	0.0009616964	0.0004334822	2.41391e-05	0.139766	0.229315	0.0700218	0.0636409	0.415123	0.0821335	0.2413057	0.277838	0.18791	0.175445	0.358807	0.286505	0.165903	0.16585	0.381743	0.9471102	0.44856	0.771537	1.0844	1.6955
9141	-8379.234	-8602.726	223.4918	3.896074	0.003847637	0.001376844	0.004230815	0.001432186	0.0001873438	0.001053857	0.003173105	0.0003247393	0.0003114377	0.01106214	2.161997e-05	0.0001306116	0.0002638323	0.0003906657	0.0001837079	0.007324014	0.006642615	0.00614026	0.005302832	0.007228794	0.001949819	0.009709835	0.0001646116	0.001624568	0.004611211	0.002851696	0.0003674442	0.0003554664	0.001722214	0.001009323	0.0006360774	0.001300004	0.0005414001	0.003558414	0.003521457	0.009674303	0.0006780536	0.0002688151	0.01664796	0.001101882	0.0009028011	0.001737528	0.0004856738	0.001043367	0.01707727	0.0004998818	0.003451355	0.0003167313	0.000172301	0.009348706	0.001002982	0.01691412	0.0005223768	0.00141141	0.002436664	0.004922728	3.036398e-05	0.01135963	0.001116632	0.002083874	5.202744e-05	3.60884e-05	0.003628661	0.001129483	0.01391378	0.003140032	0.0007946548	0.0004503408	0.0007503504	8.184944e-05	0.002386029	0.000270199	0.0001697078	0.001920887	0.0008927716	2.55805e-05	5.201434e-05	0.0002118513	0.0008619435	0.001186426	0.001076325	0.000481993	2.41391e-05	0.133771	0.230913	0.0705097	0.0640844	0.418016	0.0827058	0.2413057	0.277838	0.18791	0.175445	0.358807	0.286505	0.165903	0.16585	0.381743	0.9471102	0.44856	0.771537	1.0844	1.6955
9142	-8374.66	-8598.638	223.9785	3.896074	0.003847637	0.001376844	0.004230815	0.001432186	0.0001757368	0.001785809	0.003288124	0.0005016686	0.0003114377	0.01106214	1.795932e-05	0.0001648036	0.0002166605	0.0003401853	0.0002007335	0.004883783	0.006642615	0.006213089	0.00362986	0.007228794	0.001949819	0.007126447	0.0002942347	0.001624568	0.006351367	0.002382655	0.0003627414	0.0003554664	0.001722214	0.000840537	0.0006360774	0.001300004	0.0005414001	0.003558414	0.003521457	0.01338187	0.0009872619	0.0002688151	0.01538922	0.001590874	0.0009028011	0.001763619	0.00067942	0.001043367	0.01707727	0.0004998818	0.003451355	0.0003167313	0.000172301	0.0123532	0.001188707	0.01691412	0.0008319889	0.00141141	0.003918558	0.005988059	3.036398e-05	0.008830618	0.001116632	0.002083874	5.202744e-05	3.60884e-05	0.003628661	0.0009142669	0.008948059	0.001703099	0.0006298212	0.0004978801	0.0005886288	0.0001294443	0.001556284	0.0002778999	0.0001697078	0.001920887	0.0008927716	2.55805e-05	6.50494e-05	0.0001728496	0.0008619435	0.001829714	0.001076325	0.000481993	2.41391e-05	0.133771	0.230913	0.0705097	0.0640844	0.418016	0.0827058	0.2413057	0.277838	0.18791	0.175445	0.358807	0.286505	0.165903	0.16585	0.381743	0.9108027	0.44856	0.771537	1.0844	1.6955
9143	-8376.034	-8599.373	223.3385	3.896074	0.003847637	0.001357134	0.002752178	0.001134753	0.0001613536	0.001785809	0.002912044	0.0005361783	0.0002411514	0.01720306	1.44426e-05	0.0001648036	0.0002166605	0.0003069782	0.0002007335	0.004883783	0.004730159	0.006213089	0.001383622	0.01664676	0.002477608	0.004161339	0.0002942347	0.002658527	0.006612254	0.002382655	0.0003627414	0.0003554664	0.001255225	0.000840537	0.000440101	0.0008433019	0.0006284952	0.003558414	0.003587654	0.0121665	0.0009872619	0.0002374848	0.01377723	0.001447517	0.0009028011	0.001763619	0.00067942	0.000876728	0.01707727	0.000576213	0.003451355	0.0003748366	0.000172301	0.01266298	0.001188707	0.01691412	0.0009826787	0.001430272	0.003918558	0.005988059	2.114083e-05	0.008830618	0.001116632	0.002083874	5.202744e-05	2.2889e-05	0.00391833	0.0009142669	0.008948059	0.003293036	0.0006298212	0.0005620565	0.0005886288	0.0001777814	0.001556284	0.0001741536	0.0002090915	0.001920887	0.0009634771	2.55805e-05	6.50494e-05	0.0001728496	0.0007100373	0.002053754	0.0006734417	0.0007280361	5.517193e-05	0.154359	0.266452	0.0813616	0.0739474	0.328445	0.0954348	0.2413057	0.277838	0.18791	0.175445	0.358807	0.286505	0.165903	0.16585	0.381743	0.9108027	0.44856	0.771537	1.0844	1.6955
9144	-8376.33	-8598.521	222.1914	3.896074	0.003847637	0.001406433	0.001779789	0.000849917	0.0001614624	0.002801063	0.002212558	0.001326491	0.0002411514	0.01062542	1.44426e-05	0.000144517	0.0001489784	0.0004435429	0.0002007335	0.005637687	0.004730159	0.006895634	0.0006243505	0.02245168	0.001727549	0.005203873	0.0002471671	0.00373171	0.01018645	0.002382655	0.0003627414	0.0004827726	0.001255225	0.000840537	0.000440101	0.0008433019	0.0006284952	0.003558414	0.004020546	0.0121665	0.001071796	0.0002374848	0.019522	0.001809051	0.0008845779	0.001763619	0.0005749182	0.000876728	0.01237206	0.0007759213	0.001905432	0.0003041131	0.000172301	0.01266298	0.001731129	0.01691412	0.0009914977	0.001430272	0.003918558	0.004959207	3.771607e-05	0.009613035	0.0009013358	0.001716212	8.965775e-05	2.2889e-05	0.004003084	0.0009142669	0.01200276	0.00488123	0.001386797	0.0005457548	0.0005886288	0.000119939	0.001933965	0.0001741536	0.0002090915	0.001920887	0.0007050693	2.25566e-05	5.293838e-05	0.0001728496	0.0004943782	0.002804636	0.001073183	0.0007280361	5.254675e-05	0.154359	0.266452	0.0813616	0.0739474	0.328445	0.0954348	0.2413057	0.285828	0.164556	0.18049	0.369126	0.286505	0.165903	0.16585	0.381743	0.9105045	0.44856	0.771537	1.0844	1.6955
9145	-8381.957	-8604.143	222.1869	3.896074	0.003847637	0.001406433	0.001364006	0.000849917	0.0001022114	0.002304638	0.003219107	0.001965321	0.000275042	0.01265438	1.841033e-05	0.0001356634	0.0002436247	0.000585849	0.0001250137	0.004901163	0.007210237	0.006895634	0.0006243505	0.02245168	0.002358791	0.003841278	0.000159364	0.00373171	0.01018645	0.001550632	0.0004210606	0.0004827726	0.0008944035	0.000840537	0.000440101	0.000517257	0.0005457923	0.003776827	0.004020546	0.00806202	0.001738811	0.0002374848	0.01825387	0.001809051	0.0008845779	0.001763619	0.0005749182	0.000876728	0.01237206	0.0007759213	0.002823242	0.0003041131	0.0005418032	0.01601963	0.002113234	0.01383856	0.0009914977	0.002556267	0.004029251	0.005131733	3.518288e-05	0.009613035	0.000815868	0.001716212	7.859278e-05	2.2889e-05	0.004003084	0.0009142669	0.01203896	0.00488123	0.001843243	0.0004552228	0.0005886288	0.000119939	0.001933965	0.0001741536	0.0002768653	0.001920887	0.0007050693	1.550667e-05	5.293838e-05	0.0002616439	0.0008339271	0.001282376	0.001073183	0.0007450168	6.639929e-05	0.154359	0.266452	0.0813616	0.0739474	0.328445	0.0954348	0.2413057	0.285828	0.164556	0.18049	0.369126	0.286505	0.165903	0.16585	0.381743	0.8702962	0.44856	0.771537	1.0844	1.6955
9146	-8376.801	-8598.84	222.0393	3.896074	0.003847637	0.001406433	0.001364006	0.000849917	0.0001177352	0.003526888	0.002797156	0.002175134	0.0002597138	0.01265438	1.841033e-05	0.0001356634	0.0003947084	0.0005326427	0.0001250137	0.004901163	0.005293562	0.006895634	0.0005499494	0.02245168	0.002143886	0.003841278	0.0002507758	0.00373171	0.01449646	0.001550632	0.0004210606	0.0004827726	0.0008944035	0.0004973704	0.000440101	0.000517257	0.0005336678	0.002669757	0.004020546	0.00552483	0.001175062	0.0001969072	0.02800275	0.001313486	0.0008845779	0.00111453	0.001011802	0.0006352506	0.01237206	0.0007759213	0.002823242	0.0001831581	0.0005418032	0.0104631	0.002089957	0.01255831	0.0009914977	0.002556267	0.003377915	0.00795172	4.813534e-05	0.009613035	0.0005243268	0.001849457	4.814411e-05	2.2889e-05	0.003086443	0.0009142669	0.01203896	0.004305506	0.001843243	0.0004552228	0.0007705529	0.000119939	0.001933965	0.0001381314	0.0005558319	0.001920887	0.0007050693	1.091488e-05	3.792879e-05	0.0002218436	0.001050419	0.001282376	0.0007530718	0.0007450168	6.639929e-05	0.153608	0.287764	0.0784733	0.0713223	0.316785	0.0920469	0.2413057	0.285828	0.164556	0.18049	0.369126	0.286505	0.165903	0.16585	0.381743	0.8898481	0.44856	0.771537	1.0844	1.6955
